num_client;recence;frequence;montant;seg_recence;seg_frequence;seg_montant;seg_RF;seg_RFM;date_premiere_commande;min_montant;mean_montant;max_montant;sum_montant;NB_commande_V_avec_remise;sum_montant_remise;sum_montant_livraison
ID_152041;13;2;127.2;R2;F2;M2;RF2;RFM5;27JAN2021;39.7;63.6;87.5;127.2;0;;12.7
ID_152069;12;3;176.97;R2;F2;M2;RF2;RFM5;28JUN2021;51.49;58.99;64.49;176.97;0;;15.97
ID_152222;2;8;2654.55;R3;F3;M3;RF3;RFM9;05MAY2021;43.6;331.81875;1277.49;2654.55;0;-88;203.54
ID_152258;14;1;43.99;R1;F1;M1;RF1;RFM1;03NOV2021;43.99;43.99;43.99;43.99;0;;3.99
ID_152326;14;5;617.57;R1;F3;M3;RF2;RFM6;02FEB2021;40.3;123.514;243.3;617.57;0;;64.57
ID_152477;23;1;40;R1;F1;M1;RF1;RFM1;26FEB2021;40;40;40;40;0;;4.49
ID_152557;1;4;350.99;R3;F3;M3;RF3;RFM9;07APR2022;45.99;87.7475;158;350.99;0;;59.99
ID_152822;8;2;37.09;R2;F2;M1;RF2;RFM4;21FEB2022;13.6;18.545;23.49;37.09;0;;9.09
ID_152923;6;4;270.09;R3;F3;M2;RF3;RFM8;27SEP2021;27.5;67.5225;137.5;270.09;0;;41.48
ID_152953;19;4;232.18;R1;F3;M2;RF2;RFM5;06FEB2021;40;58.045;81.99;232.18;0;;28.68
ID_153023;6;2;111.13;R3;F2;M2;RF3;RFM8;24JAN2021;50.24;55.565;60.89;111.13;0;-10.56;16.49
ID_153120;7;6;2391.38;R3;F3;M3;RF3;RFM9;23JUL2021;115.8;398.56333333;906.6;2391.38;0;-60;197.76
ID_153889;14;1;15.99;R1;F1;M1;RF1;RFM1;04NOV2021;15.99;15.99;15.99;15.99;0;;3.49
ID_153953;10;2;172.98;R2;F2;M2;RF2;RFM5;31DEC2021;78.99;86.49;93.99;172.98;0;;8.98
ID_153996;8;2;977.49;R2;F2;M3;RF2;RFM6;12APR2022;47.49;488.745;930;977.49;0;;63.49
ID_154044;21;1;154.49;R1;F1;M2;RF1;RFM2;11APR2021;154.49;154.49;154.49;154.49;0;;19.49
ID_154138;4;4;627.59;R3;F3;M3;RF3;RFM9;07APR2021;14.7;156.8975;550.99;627.59;0;;102.39
ID_154164;2;5;591.46;R3;F3;M3;RF3;RFM9;16MAY2021;55.99;118.292;178.49;591.46;0;;67.46
ID_154167;3;7;970.44;R3;F3;M3;RF3;RFM9;11JAN2021;50.49;138.63428571;395.49;970.44;0;-30;99.44
ID_154181;18;2;88.99;R1;F2;M2;RF1;RFM2;02APR2021;29.49;44.495;59.5;88.99;0;;10.48
ID_154358;23;1;33.8;R1;F1;M1;RF1;RFM1;17FEB2021;33.8;33.8;33.8;33.8;0;;6.8
ID_154473;2;2;125.7;R3;F2;M2;RF3;RFM8;02APR2021;59.5;62.85;66.2;125.7;0;;12.19
ID_154613;11;6;169.4;R2;F3;M2;RF3;RFM8;28JUL2021;14;28.233333333;61.8;169.4;0;;34.5
ID_154744;14;3;123.6;R1;F2;M2;RF1;RFM2;24JUN2021;21.8;41.2;66;123.6;0;;21.6
ID_154784;21;1;84.8;R1;F1;M2;RF1;RFM2;14APR2021;84.8;84.8;84.8;84.8;0;;6.8
ID_154963;9;2;773.99;R2;F2;M3;RF2;RFM6;05JUN2021;78.99;386.995;695;773.99;0;;35.99
ID_155056;7;2;765.99;R3;F2;M3;RF3;RFM9;13APR2022;70.99;382.995;695;765.99;0;;37.99
ID_155312;1;1;44.2;R3;F1;M1;RF2;RFM4;04DEC2022;44.2;44.2;44.2;44.2;0;;5.2
ID_155377;14;3;165.42;R1;F2;M2;RF1;RFM2;22JAN2021;10.94;55.14;108.49;165.42;0;;27.47
ID_155500;14;1;31.49;R1;F1;M1;RF1;RFM1;11NOV2021;31.49;31.49;31.49;31.49;0;;3.49
ID_155563;1;3;224.88;R3;F2;M2;RF3;RFM8;22DEC2021;54.99;74.96;102.4;224.88;0;;27.38
ID_155574;23;1;69;R1;F1;M1;RF1;RFM1;06FEB2021;69;69;69;69;0;;8
ID_155678;15;1;60.49;R1;F1;M1;RF1;RFM1;06OCT2021;60.49;60.49;60.49;60.49;0;;4.49
ID_155708;21;2;91;R1;F2;M2;RF1;RFM2;07APR2021;31.5;45.5;59.5;91;0;;12.99
ID_155729;9;6;177.65;R2;F3;M2;RF3;RFM8;26JAN2021;19.49;29.608333333;41.49;177.65;0;-5.4;26.05
ID_155844;22;2;46.39;R1;F2;M1;RF1;RFM1;23FEB2021;18.99;23.195;27.4;46.39;0;;9.98
ID_156112;2;2;76.19;R3;F2;M2;RF3;RFM8;27FEB2022;18.7;38.095;57.49;76.19;0;;9.69
ID_156432;9;4;193.47;R2;F3;M2;RF3;RFM8;28MAY2021;20;48.3675;114.49;193.47;0;;32.07
ID_156441;7;3;235.09;R3;F2;M2;RF3;RFM8;03MAR2022;35.49;78.363333333;131;235.09;0;;37.59
ID_156459;16;2;141.79;R1;F2;M2;RF1;RFM2;13FEB2021;62.99;70.895;78.8;141.79;0;;11.79
ID_156585;12;1;43.1;R2;F1;M1;RF2;RFM4;19JAN2022;43.1;43.1;43.1;43.1;0;;4.7
ID_156615;11;1;33.8;R2;F1;M1;RF2;RFM4;01FEB2022;33.8;33.8;33.8;33.8;0;;6.8
ID_156655;22;1;36.8;R1;F1;M1;RF1;RFM1;16MAR2021;36.8;36.8;36.8;36.8;0;;6.8
ID_156700;18;1;52.99;R1;F1;M1;RF1;RFM1;25JUL2021;52.99;52.99;52.99;52.99;0;;5.99
ID_156720;2;4;387.98;R3;F3;M3;RF3;RFM9;27MAY2021;55.49;96.995;160.5;387.98;0;;54.98
ID_156830;10;1;36.3;R2;F1;M1;RF2;RFM4;01MAR2022;36.3;36.3;36.3;36.3;0;;6.8
ID_156865;10;4;352.97;R2;F3;M3;RF3;RFM9;21JUN2021;59.99;88.2425;112;352.97;0;-16.3;31.47
ID_156867;22;1;24.49;R1;F1;M1;RF1;RFM1;06MAR2021;24.49;24.49;24.49;24.49;0;;4.49
ID_156875;12;2;212.48;R2;F2;M2;RF2;RFM5;04JAN2022;41.49;106.24;170.99;212.48;0;;34.48
ID_157921;21;1;18.49;R1;F1;M1;RF1;RFM1;01APR2021;18.49;18.49;18.49;18.49;0;;3.99
ID_158124;16;1;43.99;R1;F1;M1;RF1;RFM1;10SEP2021;43.99;43.99;43.99;43.99;0;;4.99
ID_158149;24;1;32.99;R1;F1;M1;RF1;RFM1;21JAN2021;32.99;32.99;32.99;32.99;0;;3.99
ID_158230;13;2;133.48;R2;F2;M2;RF2;RFM5;12MAY2021;15.99;66.74;117.49;133.48;0;-20;22.98
ID_158268;19;5;671.96;R1;F3;M3;RF2;RFM6;14FEB2021;62;134.392;217.99;671.96;0;-15;106.96
ID_158284;9;2;118.69;R2;F2;M2;RF2;RFM5;05SEP2021;55.89;59.345;62.8;118.69;0;;12.79
ID_158411;24;1;76.8;R1;F1;M2;RF1;RFM2;31JAN2021;76.8;76.8;76.8;76.8;0;;6.8
ID_158493;19;5;358.96;R1;F3;M3;RF2;RFM6;02APR2021;32.99;71.792;122.49;358.96;0;;24.95
ID_158600;7;2;185.98;R3;F2;M2;RF3;RFM8;23JUN2021;25.99;92.99;159.99;185.98;0;;37.48
ID_158619;14;2;163.19;R1;F2;M2;RF1;RFM2;16APR2021;68.7;81.595;94.49;163.19;0;;24.19
ID_158674;14;4;690.22;R1;F3;M3;RF2;RFM6;11FEB2021;15.74;172.555;515;690.22;0;-9.75;56.96
ID_158809;20;1;78.49;R1;F1;M2;RF1;RFM2;26MAY2021;78.49;78.49;78.49;78.49;0;;19.49
ID_158983;16;1;18.99;R1;F1;M1;RF1;RFM1;14SEP2021;18.99;18.99;18.99;18.99;0;;3.99
ID_159207;13;7;3082.48;R2;F3;M3;RF3;RFM9;03APR2021;129.99;440.35428571;675;3082.48;0;-159;340.46
ID_159211;3;2;62.49;R3;F2;M1;RF3;RFM7;29APR2021;23.5;31.245;38.99;62.49;0;;10.49
ID_159673;10;2;96.6;R2;F2;M2;RF2;RFM5;15NOV2021;20.7;48.3;75.9;96.6;0;;19.1
ID_160003;19;2;81.09;R1;F2;M2;RF1;RFM2;04JUN2021;38.99;40.545;42.1;81.09;0;;15.09
ID_160205;23;1;20.2;R1;F1;M1;RF1;RFM1;28FEB2021;20.2;20.2;20.2;20.2;0;;4.7
ID_160323;3;6;393.47;R3;F3;M3;RF3;RFM9;28JAN2021;18.99;65.578333333;104.6;393.47;0;;48.47
ID_160359;10;1;106.49;R2;F1;M2;RF2;RFM5;21MAR2022;106.49;106.49;106.49;106.49;0;-20;19.49
ID_160646;1;2;133.6;R3;F2;M2;RF3;RFM8;26JUL2021;62.4;66.8;71.2;133.6;0;;10.2
ID_160658;1;5;321.35;R3;F3;M3;RF3;RFM9;25JUN2022;22.7;64.27;99.65;321.35;0;-30;45.95
ID_160826;18;2;83.23;R1;F2;M2;RF1;RFM2;19APR2021;13.99;41.615;69.24;83.23;0;-6.25;16.98
ID_161052;14;2;278;R1;F2;M2;RF1;RFM2;04NOV2021;31.8;139;246.2;278;0;;18
ID_161099;2;15;1915.04;R3;F3;M3;RF3;RFM9;21JAN2021;14;127.66933333;649.49;1915.04;0;-188.72;216.29
ID_161231;9;3;491.97;R2;F2;M3;RF2;RFM6;26FEB2021;31.49;163.99;349.99;491.97;0;;43.47
ID_161377;1;8;420.16;R3;F3;M3;RF3;RFM9;25FEB2021;25.49;52.52;87.99;420.16;0;;62.65
ID_161910;14;1;29.7;R1;F1;M1;RF1;RFM1;03NOV2021;29.7;29.7;29.7;29.7;0;;4.7
ID_162048;9;2;286.2;R2;F2;M2;RF2;RFM5;26NOV2021;65.2;143.1;221;286.2;0;;29.2
ID_162078;7;10;637.03;R3;F3;M3;RF3;RFM9;25JAN2021;27.99;63.703;111.58;637.03;0;-42.35;63.42
ID_162891;2;3;206.48;R3;F2;M2;RF3;RFM8;12NOV2021;36.49;68.826666667;124.99;206.48;0;;30.48
ID_162937;1;3;484.48;R3;F2;M3;RF3;RFM9;11APR2021;82.5;161.49333333;279.99;484.48;0;-15;51.48
ID_162939;20;2;95.98;R1;F2;M2;RF1;RFM2;15JAN2021;47.99;47.99;47.99;95.98;0;;7.98
ID_162995;13;2;57.6;R2;F2;M1;RF2;RFM4;09JAN2021;21.8;28.8;35.8;57.6;0;;14.8
ID_163000;22;1;19.7;R1;F1;M1;RF1;RFM1;11MAR2021;19.7;19.7;19.7;19.7;0;;4.7
ID_163017;2;16;730.74;R3;F3;M3;RF3;RFM9;24MAR2021;15.49;45.67125;85.39;730.74;0;;94.79
ID_163059;19;1;63;R1;F1;M1;RF1;RFM1;19JUN2021;63;63;63;63;0;;8
ID_163161;20;1;114.99;R1;F1;M2;RF1;RFM2;26MAY2021;114.99;114.99;114.99;114.99;0;;29.99
ID_163375;6;3;1116.87;R3;F2;M3;RF3;RFM9;03JUL2021;239.88;372.29;530.99;1116.87;0;-72.47;124.49
ID_163381;24;1;28.99;R1;F1;M1;RF1;RFM1;23JAN2021;28.99;28.99;28.99;28.99;0;;3.99
ID_163420;18;2;100.08;R1;F2;M2;RF1;RFM2;04FEB2021;45.59;50.04;54.49;100.08;0;-2.9;25.48
ID_163443;11;3;306.48;R2;F2;M3;RF2;RFM6;22JUN2021;31.49;102.16;162;306.48;0;;21.68
ID_163484;19;1;62.99;R1;F1;M1;RF1;RFM1;20JUN2021;62.99;62.99;62.99;62.99;0;;4.99
ID_163720;9;1;175.5;R2;F1;M2;RF2;RFM5;08APR2022;175.5;175.5;175.5;175.5;0;;19.5
ID_163746;23;1;246;R1;F1;M2;RF1;RFM2;20FEB2021;246;246;246;246;0;;8
ID_163954;15;5;938.95;R1;F3;M3;RF2;RFM6;08JAN2021;74.99;187.79;344.49;938.95;0;;104.45
ID_164069;19;1;10.59;R1;F1;M1;RF1;RFM1;29JUN2021;10.59;10.59;10.59;10.59;0;;3.99
ID_164090;19;1;12.2;R1;F1;M1;RF1;RFM1;04JUN2021;12.2;12.2;12.2;12.2;0;;4.7
ID_164105;7;3;380.47;R3;F2;M3;RF3;RFM9;04NOV2021;15.99;126.82333333;319.49;380.47;0;-15;28.97
ID_164348;2;3;286.19;R3;F2;M2;RF3;RFM8;29MAR2021;93.9;95.396666667;96.49;286.19;0;;26.49
ID_164446;9;3;642.73;R2;F2;M3;RF2;RFM6;09MAR2022;46.39;214.24333333;524.99;642.73;0;;52.48
ID_164645;4;3;762.99;R3;F2;M3;RF3;RFM9;01JAN2021;24.5;254.33;585.49;762.99;0;-15;61.99
ID_164663;9;2;142.69;R2;F2;M2;RF2;RFM5;05JAN2022;43.2;71.345;99.49;142.69;0;;9.69
ID_164687;9;5;186.86;R2;F3;M2;RF3;RFM8;30MAR2021;17.49;37.372;68.99;186.86;0;;22.16
ID_164727;18;2;48.98;R1;F2;M1;RF1;RFM1;17MAR2021;17.99;24.49;30.99;48.98;0;;7.98
ID_164968;6;1;100.99;R3;F1;M2;RF2;RFM5;07JUL2022;100.99;100.99;100.99;100.99;0;;15.99
ID_164984;14;2;51.48;R1;F2;M1;RF1;RFM1;15JAN2021;22.49;25.74;28.99;51.48;0;;7.98
ID_165202;23;1;298.89;R1;F1;M3;RF1;RFM3;11FEB2021;298.89;298.89;298.89;298.89;0;;29.99
ID_165405;9;4;120.67;R2;F3;M2;RF3;RFM8;10FEB2022;22.49;30.1675;43.49;120.67;0;;18.67
ID_165648;7;6;789.36;R3;F3;M3;RF3;RFM9;09JAN2021;69.49;131.56;272.4;789.36;0;-15;181.45
ID_165908;14;3;82.28;R1;F2;M2;RF1;RFM2;29MAR2021;13.99;27.426666667;51.8;82.28;0;;15.28
ID_166007;4;1;20.2;R3;F1;M1;RF2;RFM4;18SEP2022;20.2;20.2;20.2;20.2;0;;5.2
ID_166090;9;3;72.39;R2;F2;M1;RF2;RFM4;21JAN2021;18.8;24.13;29.1;72.39;0;;23.89
ID_166378;19;5;271.89;R1;F3;M2;RF2;RFM5;17JAN2021;19.5;54.378;134.99;271.89;0;;62.39
ID_166463;1;1;50.2;R3;F1;M1;RF2;RFM4;19DEC2022;50.2;50.2;50.2;50.2;0;;5.2
ID_166495;1;5;395.69;R3;F3;M3;RF3;RFM9;19FEB2021;19.7;79.138;195;395.69;0;;83.19
ID_166652;1;1;60.49;R3;F1;M1;RF2;RFM4;09DEC2022;60.49;60.49;60.49;60.49;0;;8.49
ID_166707;13;6;2793.44;R2;F3;M3;RF3;RFM9;14OCT2021;191.99;465.57333333;964.99;2793.44;0;-110;178.44
ID_167199;1;5;1594.5;R3;F3;M3;RF3;RFM9;24JAN2021;249.6;318.9;377.5;1594.5;0;;107
ID_167216;1;2;73.7;R3;F2;M1;RF3;RFM7;29JUN2021;16.7;36.85;57;73.7;0;;18.8
ID_167320;3;7;1358.55;R3;F3;M3;RF3;RFM9;12JAN2021;25.99;194.07857143;432.99;1358.55;0;-41.5;138.45
ID_167770;11;1;78;R2;F1;M2;RF2;RFM5;08FEB2022;78;78;78;78;0;;8
ID_167801;13;1;130.99;R2;F1;M2;RF2;RFM5;08DEC2021;130.99;130.99;130.99;130.99;0;;12.99
ID_168269;13;4;377.98;R2;F3;M3;RF3;RFM9;02JUL2021;34.25;94.495;228;377.98;0;-3.56;54.69
ID_168441;16;1;59.99;R1;F1;M1;RF1;RFM1;19SEP2021;59.99;59.99;59.99;59.99;0;;4.99
ID_168597;1;1;42.2;R3;F1;M1;RF2;RFM4;04DEC2022;42.2;42.2;42.2;42.2;0;;5.2
ID_168621;20;1;127.49;R1;F1;M2;RF1;RFM2;18MAY2021;127.49;127.49;127.49;127.49;0;;5.49
ID_168713;8;3;339.48;R2;F2;M3;RF2;RFM6;11APR2021;39.49;113.16;199.99;339.48;0;;47.48
ID_168766;11;3;317.6;R2;F2;M3;RF2;RFM6;05JAN2021;63;105.86666667;153.6;317.6;0;;33.6
ID_168868;10;3;220.3;R2;F2;M2;RF2;RFM5;15FEB2021;26.7;73.433333333;130.6;220.3;0;;27.79
ID_169209;2;6;582.25;R3;F3;M3;RF3;RFM9;11JAN2022;20.49;97.041666667;283.5;582.25;0;;37.45
ID_169597;6;6;191.52;R3;F3;M2;RF3;RFM8;23JAN2021;16.74;31.92;71.49;191.52;0;-15;39.27
ID_169654;3;1;49;R3;F1;M1;RF2;RFM4;04OCT2022;49;49;49;49;0;;6.5
ID_169681;14;1;59.99;R1;F1;M1;RF1;RFM1;23NOV2021;59.99;59.99;59.99;59.99;0;;4.99
ID_169745;19;1;14.29;R1;F1;M1;RF1;RFM1;29JUN2021;14.29;14.29;14.29;14.29;0;;4.49
ID_169989;16;1;22.99;R1;F1;M1;RF1;RFM1;30SEP2021;22.99;22.99;22.99;22.99;0;;3.99
ID_170019;20;1;350;R1;F1;M3;RF1;RFM3;20MAY2021;350;350;350;350;0;;29.99
ID_170109;8;3;223.5;R2;F2;M2;RF2;RFM5;22JUN2021;22.8;74.5;149;223.5;0;;31
ID_170632;12;1;16.49;R2;F1;M1;RF2;RFM4;14JAN2022;16.49;16.49;16.49;16.49;0;;3.49
ID_170647;19;1;393;R1;F1;M3;RF1;RFM3;09JUN2021;393;393;393;393;0;;44
ID_170709;16;1;13.49;R1;F1;M1;RF1;RFM1;27SEP2021;13.49;13.49;13.49;13.49;0;;3.49
ID_170796;6;7;396.17;R3;F3;M3;RF3;RFM9;09JAN2021;14.99;56.595714286;126.99;396.17;0;-15;47.77
ID_171055;1;6;883.66;R3;F3;M3;RF3;RFM9;27DEC2021;24.5;147.27666667;478.99;883.66;0;;94.96
ID_171488;6;1;56.9;R3;F1;M1;RF2;RFM4;08JUL2022;56.9;56.9;56.9;56.9;0;-10.6;14.5
ID_171692;20;1;36.5;R1;F1;M1;RF1;RFM1;30MAY2021;36.5;36.5;36.5;36.5;0;;8
ID_171730;1;4;96.07;R3;F3;M2;RF3;RFM8;06MAR2021;19.99;24.0175;27.49;96.07;0;;16.07
ID_172050;14;3;57.42;R1;F2;M1;RF1;RFM1;09JAN2021;15.99;19.14;20.94;57.42;0;;12.47
ID_172220;12;3;323.47;R2;F2;M3;RF2;RFM6;26FEB2021;62.99;107.82333333;164.99;323.47;0;-19;62.47
ID_172235;23;1;59.99;R1;F1;M1;RF1;RFM1;12FEB2021;59.99;59.99;59.99;59.99;0;;4.99
ID_172464;2;2;40.09;R3;F2;M1;RF3;RFM7;14JUN2021;16.49;20.045;23.6;40.09;0;;9.09
ID_172612;21;4;181.78;R1;F3;M2;RF2;RFM5;17FEB2021;31.3;45.445;59.99;181.78;0;;23.77
ID_172993;21;1;38.3;R1;F1;M1;RF1;RFM1;16APR2021;38.3;38.3;38.3;38.3;0;;6.8
ID_173221;11;5;1225.86;R2;F3;M3;RF3;RFM9;15JAN2021;18.89;245.172;764;1225.86;0;;54.46
ID_173262;16;3;226.7;R1;F2;M2;RF1;RFM2;09FEB2021;29.6;75.566666667;106.2;226.7;0;-15;35.2
ID_173495;14;1;50.49;R1;F1;M1;RF1;RFM1;08NOV2021;50.49;50.49;50.49;50.49;0;;4.49
ID_173574;2;4;155.49;R3;F3;M2;RF3;RFM8;04FEB2021;31.3;38.8725;51.6;155.49;0;;29.99
ID_173643;7;1;30.2;R3;F1;M1;RF2;RFM4;01JUN2022;30.2;30.2;30.2;30.2;0;;5.2
ID_174073;14;2;127.93;R1;F2;M2;RF1;RFM2;12MAR2021;26.44;63.965;101.49;127.93;0;;11.48
ID_174349;23;1;39.5;R1;F1;M1;RF1;RFM1;13FEB2021;39.5;39.5;39.5;39.5;0;;8
ID_174444;13;2;31.94;R2;F2;M1;RF2;RFM4;22DEC2021;15.95;15.97;15.99;31.94;0;;8.19
ID_174470;12;1;31.49;R2;F1;M1;RF2;RFM4;20JAN2022;31.49;31.49;31.49;31.49;0;;4.49
ID_174479;12;3;288.3;R2;F2;M2;RF2;RFM5;13MAY2021;36.7;96.1;155.8;288.3;0;;18.3
ID_174514;1;4;265.47;R3;F3;M2;RF3;RFM8;07JAN2021;15.99;66.3675;149.99;265.47;0;;21.47
ID_174626;18;1;34;R1;F1;M1;RF1;RFM1;08JUL2021;34;34;34;34;0;;8
ID_174724;13;1;92.99;R2;F1;M2;RF2;RFM5;28DEC2021;92.99;92.99;92.99;92.99;0;;3.49
ID_174736;11;6;346.34;R2;F3;M3;RF3;RFM9;03FEB2021;25.49;57.723333333;71.69;346.34;0;;34.94
ID_174745;6;1;31.99;R3;F1;M1;RF2;RFM4;16JUL2022;31.99;31.99;31.99;31.99;0;;8.49
ID_174798;7;5;197.91;R3;F3;M2;RF3;RFM8;11JAN2021;15.99;39.582;72.99;197.91;0;;33.16
ID_174847;11;5;2694.47;R2;F3;M3;RF3;RFM9;06JAN2021;363.99;538.894;775.99;2694.47;0;;243.47
ID_175152;10;2;838.99;R2;F2;M3;RF2;RFM6;01MAY2021;74.99;419.495;764;838.99;0;;41.99
ID_175205;3;2;83.49;R3;F2;M2;RF3;RFM8;11FEB2021;23.5;41.745;59.99;83.49;0;;11.49
ID_175452;14;1;21.94;R1;F1;M1;RF1;RFM1;25NOV2021;21.94;21.94;21.94;21.94;0;;3.99
ID_175680;1;5;494.4;R3;F3;M3;RF3;RFM9;25FEB2021;28.5;98.88;316.6;494.4;0;-15;53.6
ID_175912;20;1;237.7;R1;F1;M2;RF1;RFM2;07MAY2021;237.7;237.7;237.7;237.7;0;;11.2
ID_175944;16;2;788.89;R1;F2;M3;RF1;RFM3;27MAY2021;300.99;394.445;487.9;788.89;0;;44.39
ID_175993;9;1;32.49;R2;F1;M1;RF2;RFM4;03APR2022;32.49;32.49;32.49;32.49;0;;7.49
ID_176404;9;7;372.78;R2;F3;M3;RF3;RFM9;08JAN2021;13.7;53.254285714;97.99;372.78;0;;59.78
ID_176442;1;6;908.21;R3;F3;M3;RF3;RFM9;02APR2021;69.99;151.36833333;328.74;908.21;0;-20;72.45
ID_176495;4;6;493.35;R3;F3;M3;RF3;RFM9;10JAN2021;32.49;82.225;147.99;493.35;0;;85.85
ID_176573;20;2;28.48;R1;F2;M1;RF1;RFM1;12MAY2021;12.49;14.24;15.99;28.48;0;;6.98
ID_176759;8;1;83.3;R2;F1;M2;RF2;RFM5;23MAY2022;83.3;83.3;83.3;83.3;0;-20;9.49
ID_176889;9;4;223.96;R2;F3;M2;RF3;RFM8;11FEB2021;26.99;55.99;100.99;223.96;0;-15;35.96
ID_1769;19;2;209.7;R1;F2;M2;RF1;RFM2;19FEB2021;63.7;104.85;146;209.7;0;;19.2
ID_176903;13;6;1401.45;R2;F3;M3;RF3;RFM9;15MAR2021;85.99;233.575;623.99;1401.45;0;-40;54.44
ID_176959;9;5;404.49;R2;F3;M3;RF3;RFM9;11FEB2021;31.5;80.898;125;404.49;0;;47.98
ID_177126;4;1;148.5;R3;F1;M2;RF2;RFM5;21SEP2022;148.5;148.5;148.5;148.5;0;-15;8.5
ID_177127;3;3;138.6;R3;F2;M2;RF3;RFM8;27SEP2022;29.2;46.2;65.2;138.6;0;;16.6
ID_177166;1;7;717.1;R3;F3;M3;RF3;RFM9;25MAR2021;45.3;102.44285714;169.5;717.1;0;-33;117.8
ID_177427;21;3;306.77;R1;F2;M3;RF1;RFM3;13JAN2021;80.79;102.25666667;116.49;306.77;0;;58.47
ID_177505;6;2;80.99;R3;F2;M2;RF3;RFM8;19FEB2022;24.99;40.495;56;80.99;0;;16.49
ID_177894;12;2;244.43;R2;F2;M2;RF2;RFM5;23JAN2022;24.94;122.215;219.49;244.43;0;-15;23.98
ID_177905;9;1;39.49;R2;F1;M1;RF2;RFM4;22APR2022;39.49;39.49;39.49;39.49;0;;7.49
ID_177935;14;6;498.76;R1;F3;M3;RF2;RFM6;12JAN2021;36.8;83.126666667;108.49;498.76;0;-15;104.25
ID_178132;9;4;360.19;R2;F3;M3;RF3;RFM9;12SEP2021;79.2;90.0475;104.99;360.19;0;;50.09
ID_178312;15;1;42.99;R1;F1;M1;RF1;RFM1;13OCT2021;42.99;42.99;42.99;42.99;0;;3.99
ID_178366;10;4;496.39;R2;F3;M3;RF3;RFM9;15SEP2021;22.8;124.0975;299.5;496.39;0;;56.98
ID_178485;21;1;94;R1;F1;M2;RF1;RFM2;02APR2021;94;94;94;94;0;-25;5.99
ID_178795;1;7;3220.79;R3;F3;M3;RF3;RFM9;05SEP2021;46.5;460.11285714;1533.99;3220.79;0;;97.29
ID_178821;15;1;19.99;R1;F1;M1;RF1;RFM1;04OCT2021;19.99;19.99;19.99;19.99;0;;3.99
ID_178834;24;2;378;R1;F2;M3;RF1;RFM3;16JAN2021;58;189;320;378;0;;37.99
ID_178880;21;2;64.68;R1;F2;M1;RF1;RFM1;06APR2021;23.99;32.34;40.69;64.68;0;;7.48
ID_179137;1;6;197.46;R3;F3;M2;RF3;RFM8;23SEP2021;19.2;32.91;52.2;197.46;0;;29.86
ID_179240;14;2;216.98;R1;F2;M2;RF1;RFM2;14OCT2021;108.49;108.49;108.49;216.98;0;;38.98
ID_179299;2;1;98.5;R3;F1;M2;RF2;RFM5;10NOV2022;98.5;98.5;98.5;98.5;0;;8.5
ID_179447;7;3;495.69;R3;F2;M3;RF3;RFM9;26MAR2022;76.49;165.23;270;495.69;0;-15;27.68
ID_179691;16;2;34.49;R1;F2;M1;RF1;RFM1;28FEB2021;10;17.245;24.49;34.49;0;;7.98
ID_180040;6;5;656.62;R3;F3;M3;RF3;RFM9;12APR2021;40.2;131.324;261.99;656.62;0;;44.77
ID_180079;14;2;59.7;R1;F2;M1;RF1;RFM1;28FEB2021;15;29.85;44.7;59.7;0;;8.69
ID_180255;6;2;139.99;R3;F2;M2;RF3;RFM8;08JUN2022;18.99;69.995;121;139.99;0;;18.99
ID_180281;1;10;1093.37;R3;F3;M3;RF3;RFM9;25MAR2021;19.8;109.337;344.9;1093.37;0;;104.36
ID_180292;16;1;168.49;R1;F1;M2;RF1;RFM2;17SEP2021;168.49;168.49;168.49;168.49;0;;19.49
ID_180295;19;1;70.49;R1;F1;M1;RF1;RFM1;10JUN2021;70.49;70.49;70.49;70.49;0;-25;5.49
ID_180357;16;1;23.99;R1;F1;M1;RF1;RFM1;27SEP2021;23.99;23.99;23.99;23.99;0;;3.99
ID_180725;8;2;302;R2;F2;M3;RF2;RFM6;04DEC2021;107;151;195;302;0;;28.98
ID_180832;12;2;135.49;R2;F2;M2;RF2;RFM5;02FEB2021;42.49;67.745;93;135.49;0;;9.48
ID_180903;2;4;954.48;R3;F3;M3;RF3;RFM9;11MAR2021;73.49;238.62;694;954.48;0;;81.48
ID_180964;20;2;411;R1;F2;M3;RF1;RFM3;13FEB2021;62;205.5;349;411;0;;58
ID_181061;14;1;62.99;R1;F1;M1;RF1;RFM1;21NOV2021;62.99;62.99;62.99;62.99;0;;4.99
ID_181158;10;4;721.19;R2;F3;M3;RF3;RFM9;15JAN2021;49.1;180.2975;371;721.19;0;;60.69
ID_181175;8;7;609.13;R2;F3;M3;RF3;RFM9;12SEP2021;25.49;87.018571429;160.99;609.13;0;;41.43
ID_18127;18;2;2086.09;R1;F2;M3;RF1;RFM3;04MAY2021;137.99;1043.045;1948.1;2086.09;0;-214.5;35.98
ID_181384;10;1;41.99;R2;F1;M1;RF2;RFM4;01MAR2022;41.99;41.99;41.99;41.99;0;;3.99
ID_181512;16;1;63;R1;F1;M1;RF1;RFM1;12SEP2021;63;63;63;63;0;;8
ID_181541;19;2;217.98;R1;F2;M2;RF1;RFM2;08JUN2021;93.49;108.99;124.49;217.98;0;-25;38.98
ID_18170;6;2;466.98;R3;F2;M3;RF3;RFM9;17JAN2022;137.49;233.49;329.49;466.98;0;;27.98
