num_client;numero_commande;date;montant_des_produits;remise_sur_produits;montant_livraison;remise_sur_livraison;montant_total_paye;date_modifiee;date_sas
ID_128144;335548;04-nov-21;15;;6.8;;21.8;04-nov-21;04NOV2021
ID_128144;351004;11-janv-22;60.5;;5.99;-0.5;65.99;11-jan-22;11JAN2022
ID_128144;361418;11-févr-22;21;;4.49;;25.49;11-feb-22;11FEB2022
ID_128357;286641;08-févr-21;42;;8;;50;08-feb-21;08FEB2021
ID_128357;304738;15-mai-21;129;;12.99;;141.99;15-may-21;15MAY2021
ID_128505;289882;21-févr-21;81;;8;;89;21-feb-21;21FEB2021
ID_128505;312306;28-juin-21;38.9;;8;;46.9;28-jun-21;28JUN2021
ID_128505;397317;01-oct-22;190;;12;;202;01-oct-22;01OCT2022
ID_128525;279697;13-janv-21;22.9;;6.8;;29.7;13-jan-21;13JAN2021
ID_128525;290901;26-févr-21;75;;19.49;;94.49;26-feb-21;26FEB2021
ID_128525;351046;11-janv-22;100.95;-15;9.6;;95.55;11-jan-22;11JAN2022
ID_128525;374908;30-avr-22;207.9;;39.5;-39.5;207.9;30-apr-22;30APR2022
ID_128525;391443;05-déc-22;22;;6.5;;28.5;05-dec-22;05DEC2022
ID_128542;360364;07-févr-22;178;;8;;186;07-feb-22;07FEB2022
ID_128542;398274;09-oct-22;87;;10;;97;09-oct-22;09OCT2022
ID_128542;398825;13-oct-22;18.5;;10;;28.5;13-oct-22;13OCT2022
ID_128545;309554;13-juin-21;30.93;;18.8;;49.73;13-jun-21;13JUN2021
ID_128590;326672;13-sept-21;177.1;;19.49;-3.49;193.1;13-sep-21;13SEP2021
ID_128590;326679;13-sept-21;34;;9.6;;43.6;13-sep-21;13SEP2021
ID_128590;339834;16-nov-21;144;;6.8;;150.8;16-nov-21;16NOV2021
ID_128590;339837;16-nov-21;44;;4.7;;48.7;16-nov-21;16NOV2021
ID_128590;344868;02-déc-21;148;;12.99;;160.99;02-dec-21;02DEC2021
ID_128590;378676;28-mai-22;222.8;;22.5;;245.3;28-may-22;28MAY2022
ID_128700;317223;19-juil-21;90.5;-9.05;19.49;;100.94;19-jul-21;19JUL2021
ID_128700;317908;23-juil-21;150;-15;19.49;;154.49;23-jul-21;23JUL2021
ID_128700;318433;25-juil-21;13.2;-1.32;3.99;;15.87;25-jul-21;25JUL2021
ID_128700;319246;28-juil-21;27;-2.7;5.99;;30.29;28-jul-21;28JUL2021
ID_128700;323043;20-déc-21;55;;12.99;;67.99;20-dec-21;20DEC2021
ID_128700;327604;17-sept-21;29;;3.99;;32.99;17-sep-21;17SEP2021
ID_128700;327733;17-sept-21;105;;19.49;;124.49;17-sep-21;17SEP2021
ID_128730;287036;10-févr-21;23.5;;6.8;;30.3;10-feb-21;10FEB2021
ID_128730;303260;05-mai-21;107;;8;;115;05-may-21;05MAY2021
ID_128730;323437;23-déc-21;28.5;;6.8;;35.3;23-dec-21;23DEC2021
ID_128730;324555;01-sept-21;106;-15;9.6;;100.6;01-sep-21;01SEP2021
ID_128730;349584;07-janv-22;29.5;;12.99;;42.49;07-jan-22;07JAN2022
ID_128730;382214;21-juin-22;390;-8;31;;413;21-jun-22;21JUN2022
ID_128730;389324;17-juil-22;190;-15;15.99;;190.99;17-jul-22;17JUL2022
ID_128730;406571;04-déc-22;39;;6.5;;45.5;04-dec-22;04DEC2022
ID_128758;304680;14-mai-21;39.2;;4.7;-4.7;39.2;14-may-21;14MAY2021
ID_128758;306924;30-mai-21;105;;19.49;;124.49;30-may-21;30MAY2021
ID_128823;332850;17-oct-21;109;;8;;117;17-oct-21;17OCT2021
ID_128823;342831;25-nov-21;33.95;;4.49;;38.44;25-nov-21;25NOV2021
ID_128823;358452;01-févr-22;45;;6.49;;51.49;01-feb-22;01FEB2022
ID_128823;380751;12-juin-22;55;;7.49;;62.49;12-jun-22;12JUN2022
ID_128823;381891;21-juin-22;25;;17.4;;42.4;21-jun-22;21JUN2022
ID_128858;326785;13-sept-21;52.95;;9.6;;62.55;13-sep-21;13SEP2021
ID_128858;329210;26-sept-21;81.5;;11.2;;92.7;26-sep-21;26SEP2021
ID_128858;333032;19-oct-21;95;;12.99;;107.99;19-oct-21;19OCT2021
ID_128858;333906;29-oct-21;325;-15;19.49;;329.49;29-oct-21;29OCT2021
ID_129081;280676;17-janv-21;19;;4.7;;23.7;17-jan-21;17JAN2021
ID_129081;280683;17-janv-21;95;;8;;103;17-jan-21;17JAN2021
ID_129081;283688;26-janv-21;25;;6.8;;31.8;26-jan-21;26JAN2021
ID_129081;283692;26-janv-21;47;;8;;55;26-jan-21;26JAN2021
ID_129373;289175;17-févr-21;116;;11.2;;127.2;17-feb-21;17FEB2021
ID_129373;343650;27-nov-21;199;-15;22;;206;27-nov-21;27NOV2021
ID_1351;293335;10-mars-21;52.5;;4.99;;57.49;10-mar-21;10MAR2021
ID_1351;298709;07-avr-21;13;;3.99;;16.99;07-apr-21;07APR2021
ID_1351;316776;18-juil-21;12;;4.7;;16.7;18-jul-21;18JUL2021
ID_1351;317279;19-juil-21;11;;4.7;;15.7;19-jul-21;19JUL2021
ID_1351;372073;09-avr-22;310;-20;25;-25;290;09-apr-22;09APR2022
ID_145136;287982;11-févr-21;55;;4.99;;59.99;11-feb-21;11FEB2021
ID_145163;282106;22-janv-21;17.5;;4.7;;22.2;22-jan-21;22JAN2021
ID_145163;290120;22-févr-21;80;;12.99;;92.99;22-feb-21;22FEB2021
ID_145163;322666;19-déc-21;135;;29.99;;164.99;19-dec-21;19DEC2021
ID_145265;280377;15-janv-21;39;;3.99;;42.99;15-jan-21;15JAN2021
ID_145265;322895;20-déc-21;50;;4.99;;54.99;20-dec-21;20DEC2021
ID_145265;401698;06-nov-22;694;-20;32;-32;674;06-nov-22;06NOV2022
ID_145468;305876;23-mai-21;20;;4.7;;24.7;23-may-21;23MAY2021
ID_145468;335416;03-nov-21;19;;4.7;;23.7;03-nov-21;03NOV2021
ID_145468;388108;11-juil-22;9.5;;5.5;;15;11-jul-22;11JUL2022
ID_145468;396709;25-sept-22;24;;12.99;;36.99;25-sep-22;25SEP2022
ID_145619;292327;03-mars-21;85;;12.99;;97.99;03-mar-21;03MAR2021
ID_145619;300261;12-avr-21;170;;29.99;;199.99;12-apr-21;12APR2021
ID_145619;374477;27-avr-22;35;;4.6;;39.6;27-apr-22;27APR2022
ID_145654;308343;05-juin-21;520;;12.8;;532.8;05-jun-21;05JUN2021
ID_145654;308345;05-juin-21;239;;9.6;;248.6;05-jun-21;05JUN2021
ID_145654;333795;29-oct-21;57;;5.99;;62.99;29-oct-21;29OCT2021
ID_145654;352024;14-janv-22;32.5;;4.49;;36.99;14-jan-22;14JAN2022
ID_145654;358417;01-févr-22;44;;5.99;;49.99;01-feb-22;01FEB2022
ID_145654;371887;09-avr-22;469;;37.5;;506.5;09-apr-22;09APR2022
ID_145654;390651;26-juil-22;64;;5.99;;69.99;26-jul-22;26JUL2022
ID_145654;391672;07-déc-22;110.7;;12.25;;122.95;07-dec-22;07DEC2022
ID_145654;403573;15-nov-22;94;;9.49;;103.49;15-nov-22;15NOV2022
ID_145672;394591;11-sept-22;51;;8.49;;59.49;11-sep-22;11SEP2022
ID_145688;315131;10-juil-21;22.8;-2.28;6.8;;27.32;10-jul-21;10JUL2021
ID_145688;323125;21-déc-21;14.5;;4.49;;18.99;21-dec-21;21DEC2021
ID_145688;341449;21-nov-21;17;;4.7;;21.7;21-nov-21;21NOV2021
ID_145731;337951;11-nov-21;48;;4.7;;52.7;11-nov-21;11NOV2021
ID_145731;341375;21-nov-21;32;;3.49;;35.49;21-nov-21;21NOV2021
ID_145731;345009;03-déc-21;21.5;;3.99;;25.49;03-dec-21;03DEC2021
ID_145731;350920;10-janv-22;23.3;;3.99;;27.29;10-jan-22;10JAN2022
ID_145773;298494;06-avr-21;474;;45.49;;519.49;06-apr-21;06APR2021
ID_145773;307066;30-mai-21;151.8;;5.49;;157.29;30-may-21;30MAY2021
ID_145773;318840;26-juil-21;36.95;;4.7;-4.7;36.95;26-jul-21;26JUL2021
ID_145773;401934;08-nov-22;505;;10;-25;505;08-nov-22;08NOV2022
ID_145785;287693;11-févr-21;29;;3.99;;32.99;11-feb-21;11FEB2021
ID_145785;287710;11-févr-21;20;;3.49;;23.49;11-feb-21;11FEB2021
ID_145785;306558;27-mai-21;74;;4.49;;78.49;27-may-21;27MAY2021
ID_145819;285112;02-févr-21;9.5;;3.49;;12.99;02-feb-21;02FEB2021
ID_145869;321938;13-déc-21;19.5;;4.99;;24.49;13-dec-21;13DEC2021
ID_146001;380872;12-juin-22;25;;4.6;;29.6;12-jun-22;12JUN2022
ID_146092;312431;28-juin-21;25;;6.8;;31.8;28-jun-21;28JUN2021
ID_146290;298706;07-avr-21;125;-25;19.49;;119.49;07-apr-21;07APR2021
ID_146312;372352;10-avr-22;465;;29.5;-29.5;465;10-apr-22;10APR2022
ID_146312;375880;06-mai-22;90;;8.99;;98.99;06-may-22;06MAY2022
ID_146331;306960;29-mai-21;95;;19.49;;114.49;29-may-21;29MAY2021
ID_146331;310031;18-juin-21;39;;9.99;;48.99;18-jun-21;18JUN2021
ID_146331;313873;04-juil-21;195;-15;12.99;;192.99;04-jul-21;04JUL2021
ID_146331;319925;01-déc-21;239;-15;12.99;;236.99;01-dec-21;01DEC2021
ID_146331;381846;21-juin-22;227.9;;29.5;;257.4;21-jun-22;21JUN2022
ID_146331;383915;26-juin-22;102;-15;7.2;;94.2;26-jun-22;26JUN2022
ID_146331;391337;05-déc-22;100.9;;12.25;;113.15;05-dec-22;05DEC2022
ID_146331;400065;22-oct-22;199;;15.99;-15.99;199;22-oct-22;22OCT2022
ID_146331;406713;04-déc-22;143;;9.49;;152.49;04-dec-22;04DEC2022
ID_146331;406727;04-déc-22;109;;7.2;;116.2;04-dec-22;04DEC2022
ID_146346;358102;30-janv-22;119;-20;19.49;;118.49;30-jan-22;30JAN2022
ID_146346;391777;07-déc-22;27.5;;6.5;;34;07-dec-22;07DEC2022
ID_146364;293757;12-mars-21;276;;12.99;;288.99;12-mar-21;12MAR2021
ID_146402;400668;27-oct-22;119;;32;;151;27-oct-22;27OCT2022
ID_146482;299375;11-avr-21;19;;4.7;;23.7;11-apr-21;11APR2021
ID_146529;291314;26-févr-21;75;;19.49;;94.49;26-feb-21;26FEB2021
ID_146529;292328;03-mars-21;24.5;;3.99;;28.49;03-mar-21;03MAR2021
ID_146529;308155;04-juin-21;39.9;;4.49;;44.39;04-jun-21;04JUN2021
ID_146529;344516;01-déc-21;11.95;;3.49;;15.44;01-dec-21;01DEC2021
ID_146529;359876;04-févr-22;290;;29.99;;319.99;04-feb-22;04FEB2022
ID_146529;373395;16-avr-22;165;;17.4;-17.4;165;16-apr-22;16APR2022
ID_146656;281773;21-janv-21;81;-16.2;5.49;;70.29;21-jan-21;21JAN2021
ID_146656;302050;26-avr-21;104;;19.49;-19.49;104;26-apr-21;26APR2021
ID_146656;302064;26-avr-21;59;;19.49;-19.49;59;26-apr-21;26APR2021
ID_146656;315427;11-juil-21;47.9;-4.79;4.99;;48.1;11-jul-21;11JUL2021
ID_146656;319541;30-juil-21;31.7;-3.17;4.49;;33.02;30-jul-21;30JUL2021
ID_146656;335335;03-nov-21;14.8;;3.99;;18.79;03-nov-21;03NOV2021
ID_146656;350846;10-janv-22;39.5;;5.99;;45.49;10-jan-22;10JAN2022
ID_146656;406374;03-déc-22;32;;7.2;;39.2;03-dec-22;03DEC2022
ID_146753;282835;24-janv-21;30;-6;4.99;;28.99;24-jan-21;24JAN2021
ID_146753;285273;02-févr-21;35;;3.99;;38.99;02-feb-21;02FEB2021
ID_146753;287460;11-févr-21;55;;4.99;;59.99;11-feb-21;11FEB2021
ID_146753;337332;08-nov-21;32;;4.7;;36.7;08-nov-21;08NOV2021
ID_146753;384168;27-juin-22;14;;5.2;;19.2;27-jun-22;27JUN2022
ID_146905;327033;14-sept-21;30.8;;6.8;;37.6;14-sep-21;14SEP2021
ID_146905;327447;16-sept-21;419;;12.99;-12.99;419;16-sep-21;16SEP2021
ID_146905;368550;28-mars-22;32.5;;5.2;;37.7;28-mar-22;28MAR2022
ID_146905;392812;19-déc-22;155;-20;22.5;;157.5;19-dec-22;19DEC2022
ID_146911;297260;31-mars-21;98;;29.99;;127.99;31-mar-21;31MAR2021
ID_146911;340390;18-nov-21;84;;9.6;;93.6;18-nov-21;18NOV2021
ID_146911;397804;06-oct-22;134;-20;15;;129;06-oct-22;06OCT2022
ID_146993;314007;04-juil-21;50;;19.49;;69.49;04-jul-21;04JUL2021
ID_146993;316315;16-juil-21;52.2;-5.22;9.6;;56.58;16-jul-21;16JUL2021
ID_146993;351533;13-janv-22;45;;7.99;;52.99;13-jan-22;13JAN2022
ID_147254;340502;18-nov-21;29;;3.99;;32.99;18-nov-21;18NOV2021
ID_147254;345170;03-déc-21;349;-15;44;;378;03-dec-21;03DEC2021
ID_147254;355619;23-janv-22;66.5;;5.99;;72.49;23-jan-22;23JAN2022
ID_147302;293058;08-mars-21;194;;29.99;;223.99;08-mar-21;08MAR2021
ID_147302;321565;10-déc-21;101.8;;4.7;-4.7;101.8;10-dec-21;10DEC2021
ID_147302;358178;31-janv-22;137.8;;29.99;;167.79;31-jan-22;31JAN2022
ID_147302;381837;20-juin-22;135;-15;19.5;;139.5;20-jun-22;20JUN2022
ID_147514;312536;29-juin-21;59;;8;;67;29-jun-21;29JUN2021
ID_147514;379139;01-juin-22;78;;7.49;;85.49;01-jun-22;01JUN2022
ID_147549;351109;11-janv-22;25;;4.49;;29.49;11-jan-22;11JAN2022
ID_147549;407174;06-déc-22;39;;5.2;;44.2;06-dec-22;06DEC2022
ID_147614;299671;11-avr-21;105;;19.49;;124.49;11-apr-21;11APR2021
ID_147614;341091;19-nov-21;57;;8;;65;19-nov-21;19NOV2021
ID_147614;368010;25-mars-22;51.25;;6.49;;57.74;25-mar-22;25MAR2022
ID_147614;378216;26-mai-22;50;;6.99;;56.99;26-may-22;26MAY2022
ID_147640;303107;04-mai-21;85;;8;;93;04-may-21;04MAY2021
ID_147640;303118;04-mai-21;101;;9.6;;110.6;04-may-21;04MAY2021
ID_147640;305421;20-mai-21;638;;29.99;;667.99;20-may-21;20MAY2021
ID_147640;306248;26-mai-21;125;-15;45.49;-6;149.49;26-may-21;26MAY2021
ID_147640;310330;19-juin-21;162.5;;20;;182.5;19-jun-21;19JUN2021
ID_147640;313776;03-juil-21;222;;9.6;;231.6;03-jul-21;03JUL2021
ID_147640;313886;04-juil-21;129;;12.99;;141.99;04-jul-21;04JUL2021
ID_147719;373112;14-avr-22;89;;12.25;;101.25;14-apr-22;14APR2022
ID_147719;394597;11-sept-22;21.5;;5.2;;26.7;11-sep-22;11SEP2022
ID_147964;302979;03-mai-21;41;;6.8;;47.8;03-may-21;03MAY2021
ID_147964;344816;02-déc-21;39;;6.8;;45.8;02-dec-21;02DEC2021
ID_148150;291249;26-févr-21;175;;37;;212;26-feb-21;26FEB2021
ID_148394;291065;26-févr-21;135;;19.49;;154.49;26-feb-21;26FEB2021
ID_148394;296524;28-mars-21;66.9;;5.99;;72.89;28-mar-21;28MAR2021
ID_148394;334933;02-nov-21;749;;58;;807;02-nov-21;02NOV2021
ID_148394;357525;29-janv-22;150;;19.49;;169.49;29-jan-22;29JAN2022
ID_148442;356869;28-janv-22;29;;12.99;;41.99;28-jan-22;28JAN2022
ID_148442;373824;19-avr-22;8.5;;6.99;;15.49;19-apr-22;19APR2022
ID_148442;391667;07-déc-22;45;;6.5;;51.5;07-dec-22;07DEC2022
ID_148450;296461;28-mars-21;58.5;;8;;66.5;28-mar-21;28MAR2021
ID_148513;352465;16-janv-22;121.3;;28.8;;150.1;16-jan-22;16JAN2022
ID_148513;352500;16-janv-22;82.5;;22.4;;104.9;16-jan-22;16JAN2022
ID_148513;354744;21-janv-22;13;;19.2;;32.2;21-jan-22;21JAN2022
ID_148696;291146;26-févr-21;170;-10;19.49;;179.49;26-feb-21;26FEB2021
ID_148818;325986;11-sept-21;310;;9.99;-9.99;310;11-sep-21;11SEP2021
ID_148818;352222;15-janv-22;33;-6.6;6.49;-0.5;32.39;15-jan-22;15JAN2022
ID_148818;352227;15-janv-22;134.7;-26.94;12.99;;120.75;15-jan-22;15JAN2022
ID_148818;352475;16-janv-22;51;-10.2;10.49;-0.5;50.79;16-jan-22;16JAN2022
ID_148889;281862;21-janv-21;110.9;-22.18;5.99;;94.71;21-jan-21;21JAN2021
ID_148889;288678;13-févr-21;46.5;;3.99;;50.49;13-feb-21;13FEB2021
ID_148889;291993;28-févr-21;25.5;;5.49;-5.49;25.5;28-feb-21;28FEB2021
ID_148889;300870;16-avr-21;12.5;;4.7;;17.2;16-apr-21;16APR2021
ID_148889;313369;01-juil-21;69;;5.99;;74.99;01-jul-21;01JUL2021
ID_148992;291205;26-févr-21;175;;29.99;;204.99;26-feb-21;26FEB2021
ID_149003;326525;13-sept-21;42.5;;12.99;-12.99;42.5;13-sep-21;13SEP2021
ID_149107;279048;11-janv-21;68.5;;8;;76.5;11-jan-21;11JAN2021
ID_149107;292155;01-mars-21;69;;8;;77;01-mar-21;01MAR2021
ID_149107;303613;07-mai-21;15;;6.8;;21.8;07-may-21;07MAY2021
ID_149107;313630;02-juil-21;34.95;;8;;42.95;02-jul-21;02JUL2021
ID_149107;343115;25-nov-21;89;;19.49;;108.49;25-nov-21;25NOV2021
ID_149107;343126;25-nov-21;39.95;;6.8;;46.75;25-nov-21;25NOV2021
ID_149107;350975;11-janv-22;39;;9.6;;48.6;11-jan-22;11JAN2022
ID_149235;320863;06-déc-21;29;;4.49;;33.49;06-dec-21;06DEC2021
ID_149365;276720;03-janv-21;231;;3.99;;234.99;03-jan-21;03JAN2021
ID_149365;293488;11-mars-21;56;;4.49;;60.49;11-mar-21;11MAR2021
ID_149365;326514;13-sept-21;12.5;;6.8;;19.3;13-sep-21;13SEP2021
ID_149365;338342;12-nov-21;8;;4.49;;12.49;12-nov-21;12NOV2021
ID_149365;340434;18-nov-21;73.5;;5.99;;79.49;18-nov-21;18NOV2021
ID_149365;359246;03-févr-22;115;;6.49;;121.49;03-feb-22;03FEB2022
ID_149503;326522;13-sept-21;26;;4.49;;30.49;13-sep-21;13SEP2021
ID_149503;369504;02-avr-22;17.85;;6.99;;24.84;02-apr-22;02APR2022
ID_149503;396895;27-sept-22;16;;7.49;;23.49;27-sep-22;27SEP2022
ID_149503;401949;08-nov-22;48;;6.5;;54.5;08-nov-22;08NOV2022
ID_149524;301672;23-avr-21;10;;6.8;;16.8;23-apr-21;23APR2021
ID_149626;324947;04-sept-21;124;;4.49;;128.49;04-sep-21;04SEP2021
ID_149626;328769;23-sept-21;222.7;;12.99;;235.69;23-sep-21;23SEP2021
ID_149626;361919;14-févr-22;182;;5.99;;187.99;14-feb-22;14FEB2022
ID_149780;298029;04-avr-21;59.5;;8;;67.5;04-apr-21;04APR2021
ID_149789;282825;24-janv-21;25;;6.8;;31.8;24-jan-21;24JAN2021
ID_149789;287683;11-févr-21;55;;4.99;;59.99;11-feb-21;11FEB2021
ID_149789;310069;18-juin-21;279;;45.49;;324.49;18-jun-21;18JUN2021
ID_149789;374810;30-avr-22;35;;4.6;;39.6;30-apr-22;30APR2022
ID_149833;282573;23-janv-21;25;;3.99;;28.99;23-jan-21;23JAN2021
ID_149833;283327;25-janv-21;45;-9;8;;44;25-jan-21;25JAN2021
ID_149833;289403;18-févr-21;10;;3.99;;13.99;18-feb-21;18FEB2021
ID_149833;343273;26-nov-21;18.9;;3.99;;22.89;26-nov-21;26NOV2021
ID_149927;315253;10-juil-21;39.5;;9.6;;49.1;10-jul-21;10JUL2021
ID_150025;295005;20-mars-21;26;;3.99;;29.99;20-mar-21;20MAR2021
ID_150025;407037;05-déc-22;39;;5.2;;44.2;05-dec-22;05DEC2022
ID_150032;310623;20-juin-21;280;;45.49;;325.49;20-jun-21;20JUN2021
ID_150197;327394;16-sept-21;790;;29.99;;819.99;16-sep-21;16SEP2021
ID_150197;348995;29-déc-21;540;-200;29.99;;369.99;29-dec-21;29DEC2021
ID_150260;349677;07-janv-22;22;;4.49;;26.49;07-jan-22;07JAN2022
ID_150260;361592;11-févr-22;120.3;-15;4.99;;110.29;11-feb-22;11FEB2022
ID_150260;361594;11-févr-22;88;;8.49;;96.49;11-feb-22;11FEB2022
ID_150443;323302;22-déc-21;33.5;;4.7;-4.7;33.5;22-dec-21;22DEC2021
ID_150443;391102;31-juil-22;30;;4.6;;34.6;31-jul-22;31JUL2022
ID_150456;320906;06-déc-21;52.1;;5.49;;57.59;06-dec-21;06DEC2021
ID_150456;354205;19-janv-22;163;;9.6;;172.6;19-jan-22;19JAN2022
ID_150547;327841;18-sept-21;14;;3.99;;17.99;18-sep-21;18SEP2021
ID_150547;334078;30-oct-21;31;;5.49;;36.49;30-oct-21;30OCT2021
ID_150547;334084;30-oct-21;24.5;;4.49;;28.99;30-oct-21;30OCT2021
ID_150547;372647;12-avr-22;49;;8.49;;57.49;12-apr-22;12APR2022
ID_150632;279627;13-janv-21;109;;4.49;;113.49;13-jan-21;13JAN2021
ID_150632;326730;13-sept-21;87;;12.99;;99.99;13-sep-21;13SEP2021
ID_150632;331373;06-oct-21;147;-15;9.6;;141.6;06-oct-21;06OCT2021
ID_150762;363288;21-févr-22;130.5;;9.6;;140.1;21-feb-22;21FEB2022
ID_150818;325169;06-sept-21;17;;3.99;;20.99;06-sep-21;06SEP2021
ID_150818;331346;06-oct-21;36;;3.49;;39.49;06-oct-21;06OCT2021
ID_151045;279405;12-janv-21;450;;53.19;-53.19;450;12-jan-21;12JAN2021
ID_151045;336072;04-nov-21;35;;4.7;;39.7;04-nov-21;04NOV2021
ID_151045;354232;19-janv-22;329;-60;12.99;;281.99;19-jan-22;19JAN2022
ID_151176;282564;23-janv-21;25;;6.8;;31.8;23-jan-21;23JAN2021
ID_151176;305060;18-mai-21;132;;9.6;;141.6;18-may-21;18MAY2021
ID_151176;371228;07-avr-22;142;;7.49;;149.49;07-apr-22;07APR2022
ID_151176;374307;25-avr-22;119;-15;9.49;;113.49;25-apr-22;25APR2022
ID_151188;377263;15-mai-22;36;;7.49;;43.49;15-may-22;15MAY2022
ID_151204;282742;23-janv-21;37.5;;8;;45.5;23-jan-21;23JAN2021
ID_151286;276722;03-janv-21;11.5;;6.8;;18.3;03-jan-21;03JAN2021
ID_151286;293748;12-mars-21;650;;50;;700;12-mar-21;12MAR2021
ID_151286;299077;09-avr-21;32.45;;6.8;;39.25;09-apr-21;09APR2021
ID_151286;309691;14-juin-21;325;;29.99;;354.99;14-jun-21;14JUN2021
ID_151286;370887;06-avr-22;534;;100;;634;06-apr-22;06APR2022
ID_151442;283878;27-janv-21;189.3;;12.8;;202.1;27-jan-21;27JAN2021
ID_151442;283885;27-janv-21;219;;11.2;;230.2;27-jan-21;27JAN2021
ID_151442;284678;31-janv-21;41.35;;8;;49.35;31-jan-21;31JAN2021
ID_151442;286250;06-févr-21;54;;8;;62;06-feb-21;06FEB2021
ID_151442;286265;06-févr-21;21;;11.2;;32.2;06-feb-21;06FEB2021
ID_151592;278050;09-janv-21;300;-20;53.19;;333.19;09-jan-21;09JAN2021
ID_151592;280099;15-janv-21;25;;12.99;;37.99;15-jan-21;15JAN2021
ID_151592;284244;29-janv-21;399;-15;29.99;;413.99;29-jan-21;29JAN2021
ID_151592;285455;02-févr-21;285;-15;29.99;;299.99;02-feb-21;02FEB2021
ID_151592;374352;26-avr-22;63;;10;;73;26-apr-22;26APR2022
ID_151597;299430;11-avr-21;160;-25;19.49;;154.49;11-apr-21;11APR2021
ID_151597;328820;24-sept-21;14.5;;8;;22.5;24-sep-21;24SEP2021
ID_151597;370079;03-avr-22;29.5;;8.49;;37.99;03-apr-22;03APR2022
ID_152014;284945;01-févr-21;38.5;;6.8;;45.3;01-feb-21;01FEB2021
ID_152014;313684;03-juil-21;79;;6.8;;85.8;03-jul-21;03JUL2021
ID_152014;329278;26-sept-21;10;;8;;18;26-sep-21;26SEP2021
ID_152014;331526;07-oct-21;27.5;;6.8;;34.3;07-oct-21;07OCT2021
ID_152014;395301;15-sept-22;39;;8.49;;47.49;15-sep-22;15SEP2022
ID_152041;283814;27-janv-21;35;;4.7;;39.7;27-jan-21;27JAN2021
ID_152041;323677;25-déc-21;79.5;;8;;87.5;25-dec-21;25DEC2021
ID_152069;312423;28-juin-21;59;;5.49;;64.49;28-jun-21;28JUN2021
ID_152069;341341;20-nov-21;47;;4.49;;51.49;20-nov-21;20NOV2021
ID_152069;351422;12-janv-22;55;;5.99;;60.99;12-jan-22;12JAN2022
ID_152222;303306;05-mai-21;90;;19.49;-19.49;90;05-may-21;05MAY2021
ID_152222;308808;08-juin-21;170;;29.99;;199.99;08-jun-21;08JUN2021
ID_152222;312920;30-juin-21;55;;19.49;;74.49;30-jun-21;30JUN2021
ID_152222;320708;05-déc-21;485;-65;45.49;;465.49;05-dec-21;05DEC2021
ID_152222;333149;20-oct-21;1240;-8;45.49;;1277.49;20-oct-21;20OCT2021
ID_152222;335990;04-nov-21;325;-15;19.49;;329.49;04-nov-21;04NOV2021
ID_152222;372749;13-avr-22;174;;19.5;-19.5;174;13-apr-22;13APR2022
ID_152222;402616;10-nov-22;39;;4.6;;43.6;10-nov-22;10NOV2022
ID_152258;335074;03-nov-21;40;;3.99;;43.99;03-nov-21;03NOV2021
ID_152326;285296;02-févr-21;33.5;;6.8;;40.3;02-feb-21;02FEB2021
ID_152326;297384;01-avr-21;50;;5.99;;55.99;01-apr-21;01APR2021
ID_152326;328595;22-sept-21;150;;19.49;;169.49;22-sep-21;22SEP2021
ID_152326;332328;13-oct-21;230.5;;12.8;;243.3;13-oct-21;13OCT2021
ID_152326;342707;24-nov-21;89;;19.49;;108.49;24-nov-21;24NOV2021
ID_152477;291330;26-févr-21;40;;4.49;-4.49;40;26-feb-21;26FEB2021
ID_152557;371162;07-avr-22;37.5;;8.49;;45.99;07-apr-22;07APR2022
ID_152557;379051;31-mai-22;158;;29.5;-29.5;158;31-may-22;31MAY2022
ID_152557;393705;30-déc-22;44;;10;;54;30-dec-22;30DEC2022
ID_152557;394476;08-sept-22;81;;12;;93;08-sep-22;08SEP2022
ID_152822;363215;21-févr-22;19;;4.49;;23.49;21-feb-22;21FEB2022
ID_152822;377254;15-mai-22;9;;4.6;;13.6;15-may-22;15MAY2022
ID_152923;329608;27-sept-21;35;;4.99;;39.99;27-sep-21;27SEP2021
ID_152923;351116;11-janv-22;123.1;;19.49;-5.09;137.5;11-jan-22;11JAN2022
ID_152923;387852;10-juil-22;19;;8.5;;27.5;10-jul-22;10JUL2022
ID_152923;387858;10-juil-22;56.6;;8.5;;65.1;10-jul-22;10JUL2022
ID_152953;286276;06-févr-21;76.5;;5.49;;81.99;06-feb-21;06FEB2021
ID_152953;296816;29-mars-21;32;;8;;40;29-mar-21;29MAR2021
ID_152953;302346;29-avr-21;45;;3.99;;48.99;29-apr-21;29APR2021
ID_152953;311941;27-juin-21;50;;11.2;;61.2;27-jun-21;27JUN2021
ID_153023;282869;24-janv-21;52.8;-10.56;8;;50.24;24-jan-21;24JAN2021
ID_153023;390756;27-juil-22;52.4;;8.49;;60.89;27-jul-22;27JUL2022
ID_153120;317950;23-juil-21;170;;29.99;;199.99;23-jul-21;23JUL2021
ID_153120;344475;01-déc-21;909;-20;29.99;-12.39;906.6;01-dec-21;01DEC2021
ID_153120;349545;06-janv-22;109;;6.8;;115.8;06-jan-22;06JAN2022
ID_153120;350880;10-janv-22;199;;29.99;-29.99;199;10-jan-22;10JAN2022
ID_153120;379116;31-mai-22;599;-20;69.99;;648.99;31-may-22;31MAY2022
ID_153120;380142;07-juin-22;310;-20;31;;321;07-jun-22;07JUN2022
